gbn,addr,inst_plc,fac_hght,fac_wdth,sprtn,cntns,lon,lat
서울특별시 송파구,서울특별시 송파구 가락로 192(한양 APT 2차 27동옆),가락로 192(한양 APT 2차 27동옆),0.1,3.6,Y,Y,127.116275,37.50409
서울특별시 송파구,서울특별시 송파구 가락로 192(한양 APT 2차 23동옆),가락로 192(한양 APT 2차 23동옆),0.1,3.6,Y,Y,127.116275,37.50409
서울특별시 송파구,서울특별시 송파구 백제고분로44길 44(한양아파트 5동 옆),백제고분로44길 44(한양아파트 5동 옆),0.1,3.6,N,N,127.11276,37.50523
서울특별시 송파구,서울특별시 송파구 가락로 183(한양아파트 상가),가락로 183(한양아파트 상가),0.0,3.6,Y,Y,127.114527,37.505167
서울특별시 송파구,서울특별시 송파구 가락로 183(한양아파트 상가),가락로 183(한양아파트 상가),0.0,3.6,Y,Y,127.114527,37.505167
서울특별시 송파구,서울특별시 송파구 잠실본동 322-1,잠실본동 322-1,0.1,3.6,N,N,127.08196,37.50319
서울특별시 송파구,서울특별시 송파구 잠실본동 321-15,잠실본동 321-15,0.1,3.6,N,N,127.084067,37.503409
서울특별시 송파구,서울특별시 송파구 잠실본동 177-3,잠실본동 177-3,0.1,3.6,N,N,127.079848,37.510512
서울특별시 송파구,서울특별시 송파구 동남로9길 49-1,동남로9길 49-1,0.1,3.6,N,N,127.126443,37.496503
서울특별시 송파구,서울특별시 송파구 동남로9길 39(풍림아파트 정문),동남로9길 39(풍림아파트 정문),0.1,3.6,N,Y,127.126275,37.495741
서울특별시 송파구,서울특별시 송파구 동남로9길 39,동남로9길 39,0.1,3.7,N,Y,127.126275,37.495741
서울특별시 송파구,서울특별시 송파구 동남로9길 35,동남로9길 35,0.1,3.6,N,N,127.126677,37.495205
서울특별시 송파구,서울특별시 송파구 동남로9길 21-13,동남로9길 21-13,0.1,3.7,N,N,127.1261,37.493942
서울특별시 송파구,서울특별시 송파구 동남로9길 21-11,동남로9길 21-11,0.1,3.7,N,N,127.126288,37.493973
서울특별시 송파구,서울특별시 송파구 동남로9길 17-9,동남로9길 17-9,0.1,3.5,N,N,127.126357,37.49361
서울특별시 송파구,서울특별시 송파구 동남로9길 11,동남로9길 11,0.1,3.6,N,N,127.126604,37.493049
서울특별시 송파구,서울특별시 송파구 동남로3길 7,동남로3길 7,0.1,3.6,Y,N,127.122159,37.490245
서울특별시 송파구,서울특별시 송파구 동남로20길 50-16,동남로20길 50-16,0.1,3.7,N,N,127.135976,37.493422
서울특별시 송파구,서울특별시 송파구 동남로20길 44,동남로20길 44,0.1,3.7,Y,N,127.136064,37.494192
서울특별시 송파구,서울특별시 송파구 동남로20길 31,동남로20길 31,0.1,3.6,Y,N,127.135148,37.49525
서울특별시 송파구,서울특별시 송파구 동남로20길 22,동남로20길 22,0.1,3.8,Y,N,127.134292,37.495574
서울특별시 송파구,서울특별시 송파구 동남로18길 8-8,동남로18길 8-8,0.1,3.8,N,N,127.131304,37.495008
서울특별시 송파구,서울특별시 송파구 동남로18길 49,동남로18길 49,0.1,3.6,Y,N,127.13507,37.492602
서울특별시 송파구,서울특별시 송파구 동남로18길 45,동남로18길 45,0.1,3.6,Y,N,127.13482,37.492845
서울특별시 송파구,서울특별시 송파구 동남로18길 45(프라자아파트 12동),동남로18길 45(프라자아파트 12동),0.1,3.6,Y,Y,127.13482,37.492845
서울특별시 송파구,서울특별시 송파구 동남로18길 45(프라자아파트 12동),동남로18길 45(프라자아파트 12동),0.1,3.6,Y,Y,127.13482,37.492845
서울특별시 송파구,서울특별시 송파구 마천동178-85,마천동178-85,0.1,3.6,Y,N,127.15209,37.496592
서울특별시 송파구,서울특별시 송파구 마천동1-5,마천동1-5,0.1,3.6,N,N,127.144452,37.502734
서울특별시 송파구,서울특별시 송파구 마천동576,마천동576,0.1,3.8,Y,N,127.151914,37.50076
서울특별시 송파구,서울특별시 송파구 마천동남촌초등학교뒤,마천동남촌초등학교뒤,0.1,3.6,N,N,127.145084,37.500765
서울특별시 송파구,서울특별시 송파구 마천동20,마천동20,0.1,3.8,N,N,127.145084,37.500765
서울특별시 송파구,서울특별시 송파구 마천동20,마천동20,0.1,3.8,N,N,127.145084,37.500765
서울특별시 송파구,서울특별시 송파구 마천동마천공원정문옆,마천동마천공원정문옆,0.1,3.6,N,Y,127.145229,37.501042
서울특별시 송파구,서울특별시 송파구 마천동마천공원정문뒤,마천동마천공원정문뒤,0.1,3.5,N,Y,127.145229,37.501042
서울특별시 송파구,서울특별시 송파구 마천동10-4,마천동10-4,0.1,3.4,N,N,127.145229,37.501042
서울특별시 송파구,서울특별시 송파구 마천동10번지,마천동10번지,0.1,3.8,N,N,127.145458,37.500761
서울특별시 송파구,서울특별시 송파구 마천동10-13,마천동10-13,0.1,3.6,N,N,127.145648,37.500834
서울특별시 송파구,서울특별시 송파구 마천동아남 APT 입구-A,마천동아남 APT 입구-A,0.1,3.5,N,N,127.146193,37.500546
서울특별시 송파구,서울특별시 송파구 마천동아남 APT 입구-B,마천동아남 APT 입구-B,0.1,3.6,N,N,127.146193,37.500546
서울특별시 송파구,서울특별시 송파구 마천동호명주택 20-11,마천동호명주택 20-11,0.1,3.7,N,N,127.145,37.500211
서울특별시 송파구,서울특별시 송파구 마천동21번지앞,마천동21번지앞,0.1,3.6,N,N,127.143857,37.504132
서울특별시 송파구,서울특별시 송파구 마천동10-13,마천동10-13,0.1,3.5,N,N,127.145648,37.500834
서울특별시 송파구,서울특별시 송파구 마천동39-2,마천동39-2,0.1,3.8,Y,N,127.146952,37.50053
서울특별시 송파구,서울특별시 송파구 마천동38-1,마천동38-1,0.1,3.7,Y,N,127.146396,37.499777
서울특별시 송파구,서울특별시 송파구 마천동34-5,마천동34-5,0.1,3.8,N,N,127.146167,37.499022
서울특별시 송파구,서울특별시 송파구 마천동30-3,마천동30-3,0.1,3.7,Y,N,127.143281,37.499523
서울특별시 송파구,서울특별시 송파구 마천동거여소방서앞,마천동거여소방서앞,0.1,3.6,N,N,127.143029,37.501212
서울특별시 송파구,서울특별시 송파구 마천동26-7,마천동26-7,0.1,3.7,N,N,127.143029,37.501212
서울특별시 송파구,서울특별시 송파구 마천동26-7,마천동26-7,0.1,3.7,N,N,127.143029,37.501212
서울특별시 송파구,서울특별시 송파구 마천동15-13,마천동15-13,0.1,3.8,N,N,127.143608,37.501771
서울특별시 송파구,서울특별시 송파구 마천동17-20,마천동17-20,0.1,3.8,N,N,127.143382,37.501522
서울특별시 송파구,서울특별시 송파구 마천동17번지앞 고가밑,마천동17번지앞 고가밑,0.1,3.6,N,N,127.144324,37.500922
서울특별시 송파구,서울특별시 송파구 마천동 15-9,마천동 15-9,0.1,3.6,N,N,127.143371,37.501944
서울특별시 송파구,서울특별시 송파구 마천동15-6,마천동15-6,0.1,3.6,N,N,127.143742,37.502393
서울특별시 송파구,서울특별시 송파구 마천동14-9,마천동14-9,0.1,3.6,N,N,127.144185,37.502331
서울특별시 송파구,서울특별시 송파구 마천동15-3,마천동15-3,0.1,3.6,N,N,127.143835,37.501925
서울특별시 송파구,서울특별시 송파구 마천동311-6,마천동311-6,0.1,3.6,N,N,127.154531,37.494076
서울특별시 송파구,서울특별시 송파구 마천동315-12,마천동315-12,0.1,3.6,N,N,127.154755,37.494175
서울특별시 송파구,서울특별시 송파구 마천동288-18,마천동288-18,0.1,3.6,N,N,127.155266,37.494268
서울특별시 송파구,서울특별시 송파구 마천동286-20,마천동286-20,0.1,2.0,N,N,127.155896,37.493993
서울특별시 송파구,서울특별시 송파구 마천동283-1,마천동283-1,0.1,3.6,N,N,127.156064,37.493779
서울특별시 송파구,서울특별시 송파구 마천동279-3,마천동279-3,0.1,3.5,N,N,127.15632,37.493091
서울특별시 송파구,서울특별시 송파구 마천동325-5,마천동325-5,0.1,3.6,N,N,127.156621,37.492329
서울특별시 송파구,서울특별시 송파구 마천동271-57,마천동271-57,0.0,3.6,N,N,127.157839,37.493163
서울특별시 송파구,서울특별시 송파구 마천동281-1,마천동281-1,0.0,3.6,N,N,127.157495,37.493425
서울특별시 송파구,서울특별시 송파구 마천동278-20,마천동278-20,0.1,2.0,N,N,127.157151,37.492239
서울특별시 송파구,서울특별시 송파구 마천동271-53,마천동271-53,0.0,3.6,N,N,127.15776,37.492906
서울특별시 송파구,서울특별시 송파구 마천동278-20,마천동278-20,0.0,2.0,N,N,127.157151,37.492239
서울특별시 송파구,서울특별시 송파구 마천동329-18,마천동329-18,0.1,3.6,N,N,127.157276,37.491516
서울특별시 송파구,서울특별시 송파구 마천동329-19,마천동329-19,0.0,3.6,N,N,127.157272,37.491432
서울특별시 송파구,서울특별시 송파구 마천동329-30,마천동329-30,0.1,3.6,N,N,127.156767,37.491961
서울특별시 송파구,서울특별시 송파구 마천동278-20,마천동278-20,0.1,3.8,N,N,127.157151,37.492239
서울특별시 송파구,서울특별시 송파구 마천동273-3,마천동273-3,0.1,3.6,N,N,127.157599,37.492107
서울특별시 송파구,서울특별시 송파구 마천동278-20,마천동278-20,0.0,3.6,N,N,127.157151,37.492239
서울특별시 송파구,서울특별시 송파구 마천동283-11,마천동283-11,0.0,3.8,N,N,127.156956,37.49326
서울특별시 송파구,서울특별시 송파구 마천동271-65,마천동271-65,0.0,3.0,N,N,127.158526,37.49242
서울특별시 송파구,서울특별시 송파구 마천동271-10,마천동271-10,0.0,3.6,N,N,127.158424,37.492204
서울특별시 송파구,서울특별시 송파구 마천동566,마천동566,0.0,3.6,N,N,127.158314,37.491996
서울특별시 송파구,서울특별시 송파구 마천동566-1,마천동566-1,0.0,3.6,N,N,127.158259,37.491784
서울특별시 송파구,서울특별시 송파구 마천동571,마천동571,0.0,3.6,N,N,127.158163,37.491581
서울특별시 송파구,서울특별시 송파구 마천동571-7,마천동571-7,0.1,3.6,N,N,127.15818,37.491235
서울특별시 송파구,서울특별시 송파구 마천동571-6,마천동571-6,0.1,3.6,N,N,127.158146,37.491099
서울특별시 송파구,서울특별시 송파구 마천동277-42,마천동277-42,0.1,3.6,N,N,127.157883,37.491161
서울특별시 송파구,서울특별시 송파구 마천동374-2,마천동374-2,0.1,3.8,Y,N,127.15473,37.491936
서울특별시 송파구,서울특별시 송파구 마천동373-2,마천동373-2,0.1,3.7,Y,N,127.154249,37.49215
서울특별시 송파구,서울특별시 송파구 마천동323-192,마천동323-192,0.1,3.8,Y,N,127.153665,37.492514
서울특별시 송파구,서울특별시 송파구 방이동 192-5,방이동 192-5,0.1,3.8,N,N,127.12373,37.512746
서울특별시 송파구,서울특별시 송파구 방이동 191-7,방이동 191-7,0.1,3.6,N,N,127.124186,37.511195
서울특별시 송파구,서울특별시 송파구 방이동 190-8,방이동 190-8,0.1,3.6,Y,N,127.125205,37.512133
서울특별시 송파구,서울특별시 송파구 방이동 187-7,방이동 187-7,0.1,3.8,N,N,127.125507,37.510861
서울특별시 송파구,서울특별시 송파구 방이동 187-12,방이동 187-12,0.1,3.6,N,Y,127.12554,37.511241
서울특별시 송파구,서울특별시 송파구 방이동 187-10,방이동 187-10,0.1,3.6,N,Y,127.125344,37.510924
서울특별시 송파구,서울특별시 송파구 방이동 186-17,방이동 186-17,0.1,3.6,N,N,127.126211,37.511464
서울특별시 송파구,서울특별시 송파구 방이동 186-11,방이동 186-11,0.1,3.7,N,N,127.125657,37.510637
서울특별시 송파구,서울특별시 송파구 방이동 182,방이동 182,0.1,3.6,N,Y,127.123859,37.512997
서울특별시 송파구,서울특별시 송파구 방이동 182,방이동 182,0.1,3.6,N,Y,127.123859,37.512997
서울특별시 송파구,서울특별시 송파구 방이동 181-4,방이동 181-4,0.1,3.7,N,N,127.123549,37.513128
서울특별시 송파구,서울특별시 송파구 방이동 179-1 우광아파트입구,방이동 179-1 우광아파트입구,0.1,3.6,N,Y,127.116054,37.515086
서울특별시 송파구,서울특별시 송파구 방이동 179-1 우광아파트입구,방이동 179-1 우광아파트입구,0.1,3.6,N,Y,127.116054,37.515086
서울특별시 송파구,서울특별시 송파구 방이동 179-1,방이동 179-1,0.1,3.4,N,N,127.116054,37.515086
서울특별시 송파구,서울특별시 송파구 방이동 177-6,방이동 177-6,0.1,3.6,N,N,127.118284,37.514997
서울특별시 송파구,서울특별시 송파구 방이동 177-6,방이동 177-6,0.1,3.6,N,N,127.118284,37.514997
서울특별시 송파구,서울특별시 송파구 방이동 175,방이동 175,0.1,2.0,N,N,127.117498,37.514883
서울특별시 송파구,서울특별시 송파구 방이동 174-9,방이동 174-9,0.1,3.6,N,N,127.117717,37.514396
서울특별시 송파구,서울특별시 송파구 방이동 173-3,방이동 173-3,0.1,3.6,N,N,127.118072,37.514124
서울특별시 송파구,서울특별시 송파구 방이동 168-4,방이동 168-4,0.1,3.8,Y,N,127.119881,37.513262
서울특별시 송파구,서울특별시 송파구 방이동 168-19,방이동 168-19,0.1,3.8,Y,N,127.120042,37.513522
서울특별시 송파구,서울특별시 송파구 방이동 168-11 현대빌리지,방이동 168-11 현대빌리지,0.1,3.6,N,Y,127.119914,37.514333
서울특별시 송파구,서울특별시 송파구 방이동 168-11 현대빌리지,방이동 168-11 현대빌리지,0.1,3.6,N,Y,127.119914,37.514333
서울특별시 송파구,서울특별시 송파구 방이동 168-10,방이동 168-10,0.1,3.6,N,N,127.119978,37.513808
서울특별시 송파구,서울특별시 송파구 오금로20길 5,오금로20길 5,0.1,3.5,N,N,127.113341,37.50903
서울특별시 송파구,서울특별시 송파구 송파대로48길 29(임광아파트 102동),송파대로48길 29(임광아파트 102동),0.1,3.7,N,Y,127.106959,37.510033
서울특별시 송파구,서울특별시 송파구 송파대로48길 29(임광아파트 101동),송파대로48길 29(임광아파트 101동),0.1,3.5,N,Y,127.106959,37.510033
서울특별시 송파구,서울특별시 송파구 송파대로48길 28,송파대로48길 28,0.1,3.6,N,N,127.107106,37.509929
서울특별시 송파구,서울특별시 송파구 동남로18길 33,동남로18길 33,0.1,3.6,Y,N,127.133841,37.493596
서울특별시 송파구,서울특별시 송파구 동남로18길 12,동남로18길 12,0.1,3.7,Y,N,127.131743,37.494914
서울특별시 송파구,서울특별시 송파구 동남로17길 11,동남로17길 11,0.1,3.6,Y,N,127.131184,37.496751
서울특별시 송파구,서울특별시 송파구 동남로16길 5,동남로16길 5,0.1,3.8,Y,N,127.131409,37.494555
서울특별시 송파구,서울특별시 송파구 동남로16길 3,동남로16길 3,0.1,3.8,Y,N,127.130995,37.494742
서울특별시 송파구,서울특별시 송파구 동남로14길 17-46,동남로14길 17-46,0.1,3.7,N,N,127.133213,37.493145
서울특별시 송파구,서울특별시 송파구 동남로14길 17-25,동남로14길 17-25,0.1,3.6,Y,N,127.132225,37.493011
서울특별시 송파구,서울특별시 송파구 동남로14길 11,동남로14길 11,0.1,3.6,N,N,127.130907,37.492732
서울특별시 송파구,서울특별시 송파구 동남로13길 50,동남로13길 50,0.1,3.8,N,N,127.124736,37.494003
서울특별시 송파구,서울특별시 송파구 동남로13길 42,동남로13길 42,0.1,3.6,N,N,127.12548,37.494409
서울특별시 송파구,서울특별시 송파구 동남로13길 36,동남로13길 36,0.1,3.6,N,N,127.126147,37.494475
서울특별시 송파구,서울특별시 송파구 동남로13길 32-11,동남로13길 32-11,0.1,3.6,N,N,127.126288,37.494899
서울특별시 송파구,서울특별시 송파구 동남로13길 30,동남로13길 30,0.1,3.8,N,N,127.126718,37.494499
서울특별시 송파구,서울특별시 송파구 동남로13길 23-9,동남로13길 23-9,0.1,3.5,N,N,127.127394,37.494038
서울특별시 송파구,서울특별시 송파구 동남로13길 23-21,동남로13길 23-21,0.1,3.6,N,N,127.127409,37.493446
서울특별시 송파구,서울특별시 송파구 동남로13길 21-20,동남로13길 21-20,0.1,3.7,N,N,127.12757,37.493529
서울특별시 송파구,서울특별시 송파구 동남로11길 5,동남로11길 5,0.1,2.0,N,N,127.128144,37.493085
서울특별시 송파구,서울특별시 송파구 동남로11길 4(가락미륭아파트 105동),동남로11길 4(가락미륭아파트 105동),0.1,3.7,N,N,127.128012,37.493919
서울특별시 송파구,서울특별시 송파구 동남로11길 26-3,동남로11길 26-3,0.1,3.8,N,N,127.125982,37.492554
서울특별시 송파구,서울특별시 송파구 동남로11길 19,동남로11길 19,0.1,3.6,N,N,127.12688,37.492632
서울특별시 송파구,서울특별시 송파구 동남로11길 19,동남로11길 19,0.1,3.6,N,N,127.12688,37.492632
서울특별시 송파구,서울특별시 송파구 동남로11길 17,동남로11길 17,0.1,3.6,N,N,127.127065,37.492714
서울특별시 송파구,서울특별시 송파구 동남로 193(쌍용1차아파트 103동),동남로 193(쌍용1차아파트 103동),0.1,3.6,N,N,127.127626,37.496622
서울특별시 송파구,서울특별시 송파구 동남로 187,동남로 187,0.1,3.6,N,N,127.129641,37.494225
서울특별시 송파구,서울특별시 송파구 동남로 187,동남로 187,0.1,3.6,N,N,127.129641,37.494225
서울특별시 송파구,서울특별시 송파구 오금로32길 50,오금로32길 50,0.1,3.7,Y,N,127.117476,37.502677
서울특별시 송파구,서울특별시 송파구 오금로32길 48,오금로32길 48,0.1,3.6,Y,N,127.117686,37.502792
서울특별시 송파구,서울특별시 송파구 오금로32길 32,오금로32길 32,0.1,3.8,Y,N,127.119249,37.503944
서울특별시 송파구,서울특별시 송파구 오금로32길 28,오금로32길 28,0.1,3.6,Y,N,127.119249,37.503944
서울특별시 송파구,서울특별시 송파구 마천동14-17,마천동14-17,0.1,3.8,N,N,127.144149,37.501576
서울특별시 송파구,서울특별시 송파구 마천동13-7,마천동13-7,0.1,3.1,N,N,127.144751,37.501385
서울특별시 송파구,서울특별시 송파구 마천동13-6,마천동13-6,0.1,3.7,N,N,127.144904,37.501348
서울특별시 송파구,서울특별시 송파구 마천동13-4,마천동13-4,0.1,3.6,N,N,127.150159,37.502736
서울특별시 송파구,서울특별시 송파구 마천동마천공원정문앞,마천동마천공원정문앞,0.1,3.6,N,N,127.14669,37.501825
서울특별시 송파구,서울특별시 송파구 마천동7-6,마천동7-6,0.1,3.7,N,N,127.14669,37.501825
서울특별시 송파구,서울특별시 송파구 마천동5-2,마천동5-2,0.1,3.7,N,N,127.147733,37.5019
서울특별시 송파구,서울특별시 송파구 마천동93-7,마천동93-7,0.1,3.6,N,N,127.148758,37.499194
서울특별시 송파구,서울특별시 송파구 마천동71-4,마천동71-4,0.1,3.6,N,N,127.151722,37.500924
서울특별시 송파구,서울특별시 송파구 마천동51-4,마천동51-4,0.1,3.6,N,N,127.149481,37.501671
서울특별시 송파구,서울특별시 송파구 마천동남천초교 후문앞,마천동남천초교 후문앞,0.1,3.6,Y,Y,127.151432,37.50128
서울특별시 송파구,서울특별시 송파구 마천동남촌초등학교뒤,마천동남촌초등학교뒤,0.1,3.6,Y,Y,127.151432,37.50128
서울특별시 송파구,서울특별시 송파구 마천동남촌초등학교뒤,마천동남촌초등학교뒤,0.1,3.6,N,Y,127.151432,37.50128
서울특별시 송파구,서울특별시 송파구 마천동71-1,마천동71-1,0.1,2.0,N,N,127.151432,37.50128
서울특별시 송파구,서울특별시 송파구 마천동71-2,마천동71-2,0.1,2.0,N,N,127.151647,37.50105
서울특별시 송파구,서울특별시 송파구 마천동343-15,마천동343-15,0.1,2.0,N,N,127.153153,37.50172
서울특별시 송파구,서울특별시 송파구 마천동351-1,마천동351-1,0.1,2.0,N,N,127.152457,37.501127
서울특별시 송파구,서울특별시 송파구 마천동156-319,마천동156-319,0.1,3.6,N,N,127.151838,37.500839
서울특별시 송파구,서울특별시 송파구 마천동190-42,마천동190-42,0.1,3.6,N,N,127.153614,37.497267
서울특별시 송파구,서울특별시 송파구 마천동우방 APT 입구,마천동우방 APT 입구,0.1,3.6,N,N,127.154232,37.499548
서울특별시 송파구,서울특별시 송파구 마천동159-217,마천동159-217,0.1,3.6,N,N,127.154232,37.499548
서울특별시 송파구,서울특별시 송파구 마천동159-217,마천동159-217,0.1,2.0,N,N,127.154232,37.499548
서울특별시 송파구,서울특별시 송파구 잠실본동 246-12,잠실본동 246-12,0.1,3.8,N,N,127.088642,37.50615
서울특별시 송파구,서울특별시 송파구 잠실본동 246-16,잠실본동 246-16,0.1,3.8,N,N,127.087954,37.506312
서울특별시 송파구,서울특별시 송파구 잠실본동 246,잠실본동 246,0.1,3.7,N,N,127.087324,37.506476
서울특별시 송파구,서울특별시 송파구 잠실본동 232-13,잠실본동 232-13,0.1,3.6,N,N,127.085353,37.507528
서울특별시 송파구,서울특별시 송파구 잠실본동 232-9,잠실본동 232-9,0.1,3.6,N,N,127.085399,37.507329
서울특별시 송파구,서울특별시 송파구 잠실본동 232,잠실본동 232,0.1,3.6,N,N,127.085224,37.506902
서울특별시 송파구,서울특별시 송파구 잠실본동 233,잠실본동 233,0.1,3.6,Y,N,127.085176,37.506732
서울특별시 송파구,서울특별시 송파구 잠실본동 234,잠실본동 234,0.1,3.7,N,N,127.08671,37.505087
서울특별시 송파구,서울특별시 송파구 마천동308-30,마천동308-30,0.1,3.8,Y,N,127.153275,37.492751
서울특별시 송파구,서울특별시 송파구 마천동28-7,마천동28-7,0.1,3.6,Y,N,127.142898,37.499775
서울특별시 송파구,서울특별시 송파구 마천동30,마천동30,0.1,3.7,N,N,127.142898,37.499775
서울특별시 송파구,서울특별시 송파구 마천동송파체육문화회관앞,마천동송파체육문화회관앞,0.1,3.6,N,N,127.157779,37.49515
서울특별시 송파구,서울특별시 송파구 마천동거원초등학교 앞,마천동거원초등학교 앞,0.1,3.6,Y,N,127.157779,37.49515
서울특별시 송파구,서울특별시 송파구 마천동거여아파트 602동,마천동거여아파트 602동,0.1,3.8,Y,N,127.157779,37.49515
서울특별시 송파구,서울특별시 송파구 마천동거여아파트 601동,마천동거여아파트 601동,0.1,3.8,Y,N,127.157654,37.49562
서울특별시 송파구,서울특별시 송파구 마천동거원중학교길,마천동거원중학교길,0.1,3.7,Y,N,127.155174,37.497585
서울특별시 송파구,서울특별시 송파구 마천동거여아파트 202동,마천동거여아파트 202동,0.1,3.7,N,N,127.155174,37.497585
서울특별시 송파구,서울특별시 송파구 마천동거원초등학교 앞,마천동거원초등학교 앞,0.1,3.6,Y,N,127.141949,37.500331
서울특별시 송파구,서울특별시 송파구 마천동거여아파트 103동,마천동거여아파트 103동,0.1,3.7,Y,Y,127.141949,37.500331
서울특별시 송파구,서울특별시 송파구 마천동거여아파트 102동,마천동거여아파트 102동,0.1,3.6,Y,Y,127.141949,37.500331
서울특별시 송파구,서울특별시 송파구 마천동거여아파트 102동,마천동거여아파트 102동,0.1,3.7,Y,Y,127.141949,37.500331
서울특별시 송파구,서울특별시 송파구 마천동27-1,마천동27-1,0.1,3.6,N,N,127.141949,37.500331
서울특별시 송파구,서울특별시 송파구 마천동27-2,마천동27-2,0.1,3.6,Y,N,127.142314,37.500084
서울특별시 송파구,서울특별시 송파구 마천동565-4,마천동565-4,0.1,3.6,Y,Y,127.157726,37.491782
서울특별시 송파구,서울특별시 송파구 마천동568,마천동568,0.1,3.8,Y,N,127.157726,37.491782
서울특별시 송파구,서울특별시 송파구 마천동28,마천동28,0.1,3.6,N,N,127.143185,37.503745
서울특별시 송파구,서울특별시 송파구 마천동251-31,마천동251-31,0.1,3.7,Y,N,127.146458,37.498944
서울특별시 송파구,서울특별시 송파구 마천동251-30,마천동251-30,0.1,3.7,Y,N,127.146458,37.498944
서울특별시 송파구,서울특별시 송파구 마천동31-7,마천동31-7,0.1,3.7,N,N,127.146458,37.498944
서울특별시 송파구,서울특별시 송파구 마천동251-32,마천동251-32,0.1,3.6,Y,N,127.146458,37.498944
서울특별시 송파구,서울특별시 송파구 마천동251-40,마천동251-40,0.1,3.6,N,N,127.146458,37.498944
서울특별시 송파구,서울특별시 송파구 마천동292-3,마천동292-3,0.1,3.7,Y,N,127.146458,37.498944
서울특별시 송파구,서울특별시 송파구 마천동258-74,마천동258-74,0.1,3.6,N,N,127.146458,37.498944
서울특별시 송파구,서울특별시 송파구 마천동258-118,마천동258-118,0.1,3.8,N,N,127.146458,37.498944
서울특별시 송파구,서울특별시 송파구 마천동35,마천동35,0.1,3.8,Y,N,127.146458,37.498944
서울특별시 송파구,서울특별시 송파구 마천동258-158,마천동258-158,0.1,3.6,N,N,127.143751,37.499648
서울특별시 송파구,서울특별시 송파구 마천동258-136,마천동258-136,0.1,3.6,Y,N,127.143751,37.499648
서울특별시 송파구,서울특별시 송파구 마천동현대그린빌라 가동,마천동현대그린빌라 가동,0.1,3.6,N,N,127.143751,37.499648
서울특별시 송파구,서울특별시 송파구 마천동30-15,마천동30-15,0.1,3.7,N,N,127.143751,37.499648
서울특별시 송파구,서울특별시 송파구 마천동546-13,마천동546-13,0.1,3.7,N,N,127.143751,37.499648
서울특별시 송파구,서울특별시 송파구 마천동30-19,마천동30-19,0.1,3.6,N,N,127.143751,37.499648
서울특별시 송파구,서울특별시 송파구 마천동32,마천동32,0.1,3.6,N,N,127.143751,37.499648
서울특별시 송파구,서울특별시 송파구 마천동546-2,마천동546-2,0.1,2.0,N,N,127.153967,37.497403
서울특별시 송파구,서울특별시 송파구 송파대로48길 24,송파대로48길 24,0.1,3.6,N,N,127.106781,37.509646
서울특별시 송파구,서울특별시 송파구 송파대로42길 38,송파대로42길 38,0.1,3.7,Y,N,127.111745,37.506259
서울특별시 송파구,서울특별시 송파구 송파대로42길 34,송파대로42길 34,0.1,2.0,Y,N,127.111613,37.50594
서울특별시 송파구,서울특별시 송파구 송파대로42길 26-1,송파대로42길 26-1,0.1,2.0,Y,N,127.110512,37.505946
서울특별시 송파구,서울특별시 송파구 송파대로40길 13,송파대로40길 13,0.1,3.7,N,N,127.110381,37.503828
서울특별시 송파구,서울특별시 송파구 송파대로38길 8,송파대로38길 8,0.1,3.7,N,N,127.114229,37.501774
서울특별시 송파구,서울특별시 송파구 송파대로38길 5,송파대로38길 5,0.1,3.6,N,N,127.112254,37.500924
서울특별시 송파구,서울특별시 송파구 송파대로38길 2-9(송파역부동산),송파대로38길 2-9(송파역부동산),0.1,3.9,N,N,127.112447,37.500148
서울특별시 송파구,서울특별시 송파구 송파대로38길 2-9,송파대로38길 2-9,0.1,3.6,N,N,127.112447,37.500148
서울특별시 송파구,서울특별시 송파구 송파대로38길 21,송파대로38길 21,0.1,3.6,N,N,127.112255,37.502085
서울특별시 송파구,서울특별시 송파구 송파대로38길 1,송파대로38길 1,0.1,3.6,N,N,127.111877,37.500715
서울특별시 송파구,서울특별시 송파구 송파대로36길 8(중대초등학교),송파대로36길 8(중대초등학교),0.1,3.6,N,Y,127.113606,37.499812
서울특별시 송파구,서울특별시 송파구 송파대로36길 8(중대초등학교),송파대로36길 8(중대초등학교),0.1,3.8,N,Y,127.113606,37.499812
서울특별시 송파구,서울특별시 송파구 송파대로36길 7-42,송파대로36길 7-42,0.1,3.6,N,N,127.112715,37.500677
서울특별시 송파구,서울특별시 송파구 송파대로36길 7-38,송파대로36길 7-38,0.1,3.6,N,N,127.112826,37.500581
서울특별시 송파구,서울특별시 송파구 송파대로36길 45,송파대로36길 45,0.1,3.7,Y,N,127.116682,37.501955
서울특별시 송파구,서울특별시 송파구 송파대로36길 37,송파대로36길 37,0.1,3.6,N,N,127.11524,37.502298
서울특별시 송파구,서울특별시 송파구 송파대로36길 37,송파대로36길 37,0.1,3.6,N,N,127.11524,37.502298
서울특별시 송파구,서울특별시 송파구 송파대로36길 34,송파대로36길 34,0.1,3.8,N,N,127.115878,37.500867
서울특별시 송파구,서울특별시 송파구 송파대로36길 31-6,송파대로36길 31-6,0.1,3.6,N,N,127.115088,37.501658
서울특별시 송파구,서울특별시 송파구 송파대로36길 31-20,송파대로36길 31-20,0.1,3.6,N,N,127.11503,37.501982
서울특별시 송파구,서울특별시 송파구 송파대로36길 11,송파대로36길 11,0.1,3.7,N,N,127.113308,37.500475
