cc_name,cc_type,oper_stat,appr_dt,close_dt,bus_yn,appr_cap,curr_cnt,lon,lat
시립별숲어린이집,국공립,정상,2022-08-04,,미운영,88,71,127.16419641006073,37.507853035624926
시립수자인어린이집,국공립,정상,2022-09-13,,미운영,56,53,127.15748725118608,37.51014734209977
바다나무어린이집,가정,폐지,2022-09-26,2023-08-21,운영,20,0,127.20499950173672,37.53693328077617
시립위례숲향기어린이집,국공립,정상,2022-10-21,,미운영,48,43,127.2148919,37.5392646
온담어린이집,가정,정상,2022-10-28,,미운영,13,13,127.163614943149,37.50766575787259
고운별어린이집,가정,정상,2022-11-09,,미운영,15,13,127.16377754372462,37.50832101290876
시립위례봄봄어린이집,국공립,정상,2022-12-15,,미운영,30,30,127.16165299795644,37.48553525389062
아이좋은어린이집,가정,정상,2023-01-16,,미운영,20,20,127.1573516678239,37.50752109645853
벼리어린이집,민간,정상,2023-02-07,,미운영,49,42,127.19362666025056,37.57234361542898
아해뜰어린이집,가정,정상,2023-03-07,,미운영,20,17,127.15728552178058,37.50968584647844
시립푸른솔어린이집,국공립,정상,2023-04-12,,미운영,79,78,127.15436802675931,37.50585367036117
시립위례온숲어린이집,국공립,정상,2023-06-14,,미운영,67,62,127.1593807840196,37.48574557263613
위례아기별어린이집,가정,정상,2023-07-27,,미운영,14,12,127.15913265142431,37.4860364819821
사랑해어린이집,가정,정상,2023-08-28,,미운영,16,5,127.15933852236864,37.48581095267479
로얄듀크어린이집,민간,정상,2023-10-01,,미운영,50,46,127.18303071970762,37.55477534487577
시립감일복합청사어린이집,국공립,정상,2023-12-07,,미운영,65,54,127.15904342876296,37.50794680769105
은강어린이집,가정,정상,2024-02-15,,미운영,20,19,127.15839161119597,37.509920881962536
시립미사자연어린이집,국공립,정상,2024-09-01,,미운영,50,43,127.19348322949251,37.55627911050664
시립미사랑어린이집,국공립,정상,2024-09-01,,미운영,53,42,127.19187030412348,37.569445282469
시립하다어린이집,국공립,정상,2024-11-01,,미운영,58,39,127.18835161619388,37.55886425688578
가락제일어린이집,국공립,폐지,1984-03-05,2013-02-28,미운영,153,0,127.1090203,37.5003699
마천어린이집,국공립,정상,1981-05-20,,미운영,124,104,127.1517489,37.49579891
솔이어린이집,국공립,정상,2001-02-06,,미운영,38,31,127.1473368,37.48967689
잠일어린이집,국공립,정상,1982-12-23,,미운영,79,65,127.0855281,37.50804755
거여어린이집,국공립,폐지,1986-04-24,2019-04-21,미운영,131,0,127.1421528,37.49455464
송파어린이집,사회복지법인,폐지,1993-02-15,2023-03-01,미운영,79,0,127.1417154,37.49818362
천마어린이집,국공립,정상,1990-01-01,,미운영,99,74,127.1564199,37.49274443
열매어린이집,국공립,정상,1996-03-01,,미운영,62,42,127.117746,37.52724533
청솔어린이집,민간,폐지,2004-05-07,2013-01-28,미운영,25,0,127.1443915,37.50103416
풍성어린이집,국공립,정상,1991-07-01,,미운영,68,54,127.1204213,37.53536843
풍납어린이집,국공립,정상,1997-02-05,,미운영,79,67,127.1165518,37.52882946
송파구청어린이집,직장,정상,1998-03-02,,미운영,84,60,127.1061619,37.5146318
성은어린이집,국공립,폐지,2008-08-01,2024-03-29,미운영,29,0,127.08039080827096,37.50626055174282
아낌없이주는나무어린이집,가정,폐지,2004-02-06,2017-03-02,미운영,20,0,127.1498959,37.49595589
금륜어린이집,국공립,정상,1991-07-31,,미운영,30,14,127.1480623,37.49947482
돌마리어린이집,국공립,정상,1997-11-10,,미운영,79,67,127.1074342,37.50354405
서울어린이집,민간,폐지,1997-06-25,2017-03-01,운영,33,0,127.1471387,37.49834184
샛별어린이집,가정,폐지,1990-12-26,2023-03-01,미운영,20,0,127.1357132756182,37.50525356523126
옥토어린이집,가정,정상,1998-01-23,,미운영,17,11,127.1445015,37.49089535
삼전어린이집,국공립,정상,2003-03-01,,미운영,70,44,127.0949584,37.49910875
거성어린이집,국공립,정상,1991-11-01,,미운영,59,29,127.1494201,37.49243563
조은어린이집,국공립,정상,1998-02-27,,미운영,39,22,127.1464748,37.4885065
오금 어린이집,국공립,정상,1998-10-01,,미운영,113,69,127.140532,37.50256497
가락어린이집,국공립,폐지,1982-07-14,2014-02-28,미운영,124,0,127.1066803,37.49770853
국민체육진흥공단어린이집,직장,정상,2003-03-13,,미운영,93,47,127.12596336294288,37.5209904458701
송파제일어린이집,국공립,정상,1994-09-01,,미운영,119,84,127.1122225,37.50357743
롯데호텔어린이집,직장,정상,2003-04-28,,미운영,37,9,127.1090096,37.51021383
국민연금공단어린이집,직장,폐지,1995-11-03,2015-02-27,미운영,48,0,127.1006809,37.5157048
문정어린이집,국공립,정상,2004-06-01,,미운영,91,80,127.1276559,37.48805638
은혜어린이집,가정,폐지,1994-03-16,2024-03-01,미운영,20,0,127.0948453,37.51521601
중앙어린이집,가정,폐지,1996-09-13,2014-05-30,미운영,18,0,127.1526559,37.49929972
예랑어린이집,민간,정상,2005-08-16,,미운영,118,74,127.1024074,37.50453406
송파여성문화회관방과후어린이집,법인·단체등,폐지,2003-04-15,2019-11-30,미운영,20,0,127.1097031,37.50591833
가락복지관어린이집,국공립,정상,1996-03-23,,미운영,65,40,127.1068668,37.49553299
마천청소년수련관방과후어린이집,법인·단체등,폐지,1997-11-14,2015-03-31,미운영,60,0,127.1566305,37.49232243
산성어린이집,국공립,정상,1992-10-01,,미운영,87,68,127.1485993,37.49690347
산돌어린이집,민간,폐지,2004-12-24,2024-03-31,운영,29,0,127.1489012,37.50058827
가원어린이집,민간,폐지,1992-04-25,2025-05-30,운영,116,0,127.1436736,37.49556044
쌍용아이사랑어린이집,민간,폐지,2000-08-22,2019-03-01,미운영,33,0,127.1222728,37.50153235
하나어린이집,민간,폐지,1998-09-25,2014-03-17,미운영,21,0,127.1156099,37.53712469
석촌삐아제어린이집,민간,정상,1996-03-23,,운영,83,63,127.1078267,37.50239907
솔빈어린이집,민간,폐지,1993-11-10,2019-04-01,미운영,17,0,127.1215384,37.49818938
무궁화어린이집,민간,폐지,1994-07-22,2022-03-01,운영,70,0,127.1153139,37.51092619
보혜어린이집,민간,정상,1996-05-03,,미운영,32,31,127.1171129,37.50607937
가락사임당어린이집,가정,폐지,1999-06-26,2016-03-02,미운영,19,0,127.1339612975842,37.49234006492356
리틀짐어린이집,민간,폐지,1996-12-03,2021-06-30,미운영,58,0,127.1133919,37.5091313
엄마품어린이집,민간,정상,1996-10-02,,운영,44,36,127.12194845077866,37.50763503153591
쌍용어린이집,민간,정상,1997-04-23,,미운영,56,44,127.1281398,37.49555494
이솝어린이집,민간,폐지,1997-10-09,2024-03-25,미운영,27,0,127.1266857,37.49484859
사랑스런어린이집,민간,폐지,1997-10-29,2015-03-02,운영,34,0,127.1147043,37.50727867
아이사랑 어린이집,법인·단체등,재개,2003-12-04,,미운영,28,5,127.14623631188172,37.49138485756183
다래어린이집,민간,정상,1998-12-14,,미운영,61,18,127.134340804,37.4971474035
열린이레어린이집,민간,폐지,1993-08-20,2021-04-30,운영,86,0,127.1325294,37.49325352
아가페 어린이집,민간,폐지,1993-07-23,2017-05-01,운영,22,0,127.120199,37.49918319
0세교육어린이집,민간,폐지,1999-04-20,2013-05-31,미운영,21,0,127.1025298,37.49893855
만나어린이집,민간,폐지,1993-10-28,2018-08-14,운영,26,0,127.1337007,37.48857751
에덴몬테소리어린이집,민간,폐지,1991-12-26,2013-03-27,운영,27,0,127.1321077,37.48796211
i아이키즈어린이집,민간,폐지,2006-06-29,2024-02-29,미운영,39,0,127.0917303,37.50091041
연세중앙어린이집,가정,정상,2004-06-29,,미운영,20,16,127.103547,37.50145391
송은어린이집,민간,폐지,1992-08-28,2021-10-15,운영,32,0,127.1246402,37.48474791
(재)천주교서울대교구유지재단천사어린이집,법인·단체등,정상,2006-04-27,,미운영,61,48,127.1490959484,37.4993137405
새빛어린이집,민간,정상,1995-04-20,,운영,46,35,127.09174643960488,37.50088341262524
새열매어린이집,가정,폐지,2006-06-14,2018-05-30,미운영,13,0,127.1066803,37.49770853
문정동화나라어린이집,민간,정상,1993-12-17,,미운영,34,32,127.1260514,37.48940331
요요몬테소리어린이집,민간,정상,2003-06-02,,운영,43,38,127.1199563,37.5093588
아이들세상어린이집,가정,폐지,2004-03-03,2019-02-28,미운영,20,0,127.10945041673,37.51706726781113
래미안파인탑어린이집,민간,정상,2002-07-08,,미운영,92,80,127.1127234,37.5003383
은빛어린이집,민간,정상,2000-03-08,,미운영,92,76,127.08693428476526,37.50198515256682
훼밀리어린이집,가정,폐지,2004-07-23,2025-03-04,미운영,19,0,127.11931274712836,37.48958381889753
삼성아트어린이집,민간,폐지,2005-07-08,2020-02-01,미운영,48,0,127.130367,37.49053265
비테에영재어린이집,가정,폐지,1996-08-23,2021-10-01,운영,20,0,127.1327284080392,37.49342626840093
충성어린이집,민간,폐지,2002-04-16,2015-05-15,운영,29,0,127.1514394,37.5012634
개나리어린이집,민간,폐지,1996-02-22,2025-03-04,운영,34,0,127.1493032,37.50144537
요엘어린이집,민간,폐지,1997-12-29,2017-03-15,운영,43,0,127.1533177,37.49267177
열린사랑 어린이집,민간,폐지,1994-11-23,2022-04-01,미운영,30,0,127.1058817,37.50076337
방이하나어린이집,가정,정상,1994-10-31,,미운영,20,17,127.1127217,37.51261785
소영몬테소리어린이집,민간,폐지,1994-03-25,2023-04-17,미운영,35,0,127.1545668,37.49391787
리더 어린이집,민간,폐지,1999-07-22,2021-01-31,운영,80,0,127.1036679,37.50089617
삼성래미안어린이집,민간,정상,2003-02-25,,미운영,35,35,127.1187688,37.50463022
통통어린이집,민간,폐지,1996-05-20,2015-06-11,미운영,17,0,127.1168714,37.53444359
야호은물어린이집,가정,정상,1994-05-27,,미운영,19,19,127.1193225602301,37.52950054562275
두리어린이집,민간,폐지,1998-06-09,2022-01-17,미운영,36,0,127.1204338,37.53748149
예일어린이집,민간,정상,1999-01-09,,미운영,93,66,127.085322,37.50390202
한나몬테소리어린이집,가정,정상,2004-03-02,,미운영,20,9,127.1063197,37.50908522
파란나라어린이집,민간,정상,1993-06-17,,미운영,28,18,127.1165656,37.53350872
삼전복지관방과후어린이집,법인·단체등,폐지,1999-06-01,2019-11-30,미운영,20,0,127.0949584,37.49910875
삼전동주민자치방과후어린이집,법인·단체등,폐지,2004-03-02,2014-12-31,미운영,20,0,127.0925071,37.50270767
선민몬테소리어린이집,가정,폐지,2003-05-26,2020-05-20,미운영,14,0,127.0827649,37.50814056
초원어린이집,가정,폐지,2000-09-09,2022-04-30,미운영,15,0,127.0875877,37.50563875
우성어린이집,가정,폐지,2004-03-10,2012-02-27,,10,0,127.1177937,37.49656931
초롱별어린이집,민간,정상,2006-07-03,,미운영,27,15,127.1087317,37.50713824
이루리어린이집,민간,폐지,2006-02-06,2025-03-05,미운영,29,0,127.1174357,37.51440211
마천복지관방과후어린이집,법인·단체등,폐지,2005-05-01,2013-01-23,미운영,20,0,127.1556226,37.49175027
거여2동 주민자치센터 방과후교실,법인·단체등,폐지,2005-04-15,2012-06-30,미운영,20,0,127.1463138,37.49351342
리틀샤론어린이집,가정,폐지,2005-01-13,2020-02-29,미운영,17,0,127.1165505,37.53326082
초롱어린이집,가정,폐지,2004-11-24,2025-11-03,미운영,20,0,127.1081351,37.50765725
중대어린이집,가정,폐지,2005-05-16,2020-12-01,미운영,15,0,127.1367516,37.49525146
리나어린이집,가정,정상,2005-12-23,,미운영,20,13,127.1132916,37.50297905
문정키즈어린이집,가정,폐지,2005-07-04,2019-12-16,미운영,20,0,127.1342528,37.48982142
거여열린어린이집,가정,폐지,2005-01-31,2012-07-04,미운영,20,0,127.143338,37.49217183
베스트베이비어린이집,가정,폐지,2004-08-11,2016-10-10,미운영,20,0,127.1033319,37.50402208
조약돌어린이집,법인·단체등,정상,1996-08-02,,미운영,24,15,127.0947197,37.49808152
병아리어린이집,가정,폐지,2000-12-06,2019-03-01,미운영,12,0,127.0936344,37.50469684
함께하는어린이집,가정,폐지,2006-04-07,2022-03-01,미운영,13,0,127.1154107,37.53080593
에이비시어린이집,가정,정상,1995-10-10,,미운영,20,20,127.1083582,37.51980422
참사랑영재어린이집,가정,폐지,2004-12-22,2020-08-31,미운영,19,0,127.1281398,37.49555494
다사랑어린이집,가정,폐지,2004-10-18,2018-02-28,미운영,20,0,127.1462725854546,37.48969091986543
빙고어린이집,민간,정상,2004-03-25,,미운영,39,22,127.0982932,37.49941989
사랑어린이집,민간,폐지,1991-12-27,2023-01-01,운영,127,0,127.1193445,37.53148949
우리별어린이집,민간,폐지,1996-06-05,2020-03-01,운영,29,0,127.1445377,37.49764093
베베라움어린이집,가정,정상,2003-04-16,,미운영,20,12,127.1179852,37.50317278
아이천사어린이집,민간,폐지,2005-01-07,2024-06-10,미운영,27,0,127.1364958,37.49213193
행복어린이집,가정,폐지,2001-02-07,2015-09-25,미운영,13,0,127.1174608,37.52840195
솔지어린이집,민간,폐지,2004-02-05,2013-12-20,운영,22,0,127.1154806,37.53522791
아이조아어린이집,가정,폐지,2004-03-19,2018-03-01,미운영,17,0,127.1115542,37.50747848
영재교육어린이집,가정,정상,2004-09-08,,미운영,20,20,127.1081279593976,37.50991451693016
혜성어린이집,가정,폐지,1998-01-14,2020-03-02,미운영,20,0,127.1465636,37.49790157
새하늘어린이집,가정,폐지,2001-10-23,2017-03-30,미운영,20,0,127.1280381,37.49145709
청목나래어린이집,민간,폐지,2004-12-30,2018-04-30,미운영,37,0,127.1154294,37.53247572
한국기독교장로회거암교회부설거암어린이집,민간,폐지,2002-02-08,2018-07-20,운영,62,0,127.1477729,37.49657133
코코어린이집,가정,폐지,2003-02-07,2020-03-02,미운영,20,0,127.1461498,37.49033961
시온어린이집,가정,정상,1992-07-02,,미운영,20,10,127.1387148,37.49939353
별빛어린이집,민간,폐지,1991-12-26,2023-02-28,미운영,44,0,127.1200675,37.51116084
닥터윤앤리어린이집,민간,폐지,1991-12-26,2014-11-30,운영,45,0,127.1356283,37.49655608
꼬예미키즈어린이집,민간,폐지,1997-11-03,2022-02-28,운영,39,0,127.12376,37.50056935
꽃뜰어린이집,가정,폐지,2004-12-03,2024-10-01,미운영,20,0,127.12600335842203,37.4808506119552
0세아카데미어린이집,민간,폐지,1996-02-16,2012-03-15,,39,0,127.0908683,37.50587219
양무리어린이집,민간,정상,1996-08-02,,운영,122,120,127.0802256,37.5076802
도레미어린이집,민간,폐지,1999-08-16,2020-03-01,운영,34,0,127.122597,37.49876852
마천키즈어린이집,가정,폐지,1991-05-27,2018-10-01,미운영,20,0,127.151983,37.50040229
한빛 어린이집,가정,폐지,2000-05-30,2014-03-17,미운영,20,0,127.1151801,37.51287417
해오름어린이집,가정,폐지,1994-02-14,2018-11-09,미운영,19,0,127.1083582,37.51980422
천사들의어린이집,가정,폐지,1999-11-08,2024-03-02,미운영,17,0,127.1310007,37.48580856
파란어린이집,민간,정상,2005-12-23,,미운영,31,12,127.1181432,37.53319163
피터팬어린이집,민간,폐지,2004-12-30,2020-03-31,미운영,29,0,127.1188499,37.53390783
풍납사임당어린이집,가정,정상,2006-08-01,,미운영,19,15,127.1166942,37.53853574
풍납또래어린이집,가정,폐지,1998-12-16,2017-11-30,미운영,20,0,127.1181347,37.53958451
새롬어린이집,가정,정상,2005-01-18,,미운영,20,12,127.1000461,37.49999101
다솜어린이집,가정,정상,1997-03-25,,미운영,19,19,127.1156099,37.53712469
월드비젼어린이집,민간,폐지,1996-12-04,2019-03-01,운영,65,0,127.1098674,37.50103405
브니엘어린이집,가정,폐지,2006-03-31,2021-03-01,미운영,19,0,127.1281398,37.49555494
하영어린이집,가정,폐지,2005-03-29,2017-03-31,미운영,14,0,127.1560079,37.49398494
한가람어린이집,민간,폐지,1997-03-14,2025-03-04,운영,30,0,127.1156099,37.53712469
아이꿈터어린이집,가정,폐지,2006-05-12,2020-03-02,미운영,19,0,127.1156099,37.53712469
키즈월드어린이집,가정,폐지,2004-11-22,2019-03-31,미운영,18,0,127.11525088315484,37.53024791513627
고은별어린이집,가정,정상,2004-11-22,,미운영,20,20,127.1027498,37.51986988
도담도담어린이집,민간,폐지,1999-01-09,2014-03-17,운영,29,0,127.1347144,37.49362456
키즈스쿨어린이집,민간,정상,2007-09-28,,미운영,144,79,127.12855942976196,37.49622129521588
내또래어린이집,가정,정상,2004-07-14,,미운영,19,15,127.1258378,37.4815364
사과나무어린이집,가정,폐지,2005-09-05,2020-11-02,운영,19,0,127.1451574,37.4969471
은하수어린이집,민간,폐지,2005-01-27,2016-02-29,미운영,33,0,127.0989078,37.50060135
주경서머힐어린이집,민간,폐지,2002-06-11,2018-03-09,운영,35,0,127.1384759,37.50472874
거여동화나라어린이집,민간,폐지,1994-01-14,2019-07-16,운영,54,0,127.143603,37.49510759
두레어린이집,민간,폐지,2004-12-04,2018-02-28,미운영,22,0,127.1194328,37.53302554
꿈나무어린이집,가정,폐지,1990-12-26,2024-03-02,미운영,15,0,127.0948453,37.51521601
예진어린이집,가정,정상,1993-05-15,,미운영,20,19,127.09778043212148,37.51976249413264
큰나무어린이집,가정,정상,2002-04-19,,미운영,19,19,127.0948453,37.51521601
한사랑어린이집,가정,폐지,1999-12-15,2020-03-02,미운영,14,0,127.1503169,37.49961451
샤론어린이집,가정,폐지,2003-08-12,2020-02-11,미운영,16,0,127.1205561,37.53709044
꿀벌어린이집,민간,폐지,1996-03-07,2019-03-01,미운영,30,0,127.0899326,37.50441158
햇살어린이집,민간,정상,2005-02-15,,미운영,29,11,127.0957559,37.50340207
별사랑어린이집,가정,폐지,2005-04-21,2020-03-02,미운영,20,0,127.084528,37.50492127
우리두리어린이집,민간,폐지,2006-05-10,2024-09-30,운영,80,0,127.11479230386456,37.52778412343382
다온어린이집,민간,정상,2006-03-16,,운영,107,87,127.1416567,37.4975885
요엘비전어린이집,가정,폐지,2005-12-08,2020-05-18,미운영,19,0,127.1561052,37.4937811
지혜어린이집,가정,폐지,2004-12-31,2018-05-01,미운영,9,0,127.114314,37.52556621
미소어린이집,가정,폐지,1999-10-25,2019-08-31,미운영,14,0,127.14704752731149,37.49277140075604
왕자와공주어린이집,가정,정상,1999-03-26,,미운영,20,19,127.1083582,37.51980422
방이금호어린이집,가정,폐지,2005-05-12,2014-05-08,미운영,13,0,127.1178211,37.51250377
오렌지어린이집,민간,폐지,2003-02-14,2021-06-07,미운영,36,0,127.1177502,37.53773899
꾸미나라어린이집,가정,폐지,1996-09-19,2023-03-01,미운영,15,0,127.1165393,37.53429964
비테에사랑어린이집,가정,폐지,1999-12-14,2013-12-31,미운영,17,0,127.129138,37.48282586
새싹어린이집,민간,폐지,2001-02-28,2018-10-01,미운영,37,0,127.1445015,37.49089535
성심어린이집,민간,정상,2002-11-20,,운영,86,63,127.1072857215,37.5030748571
상아어린이집,가정,정상,2004-11-16,,미운영,20,20,127.1357608,37.49801316
방이어린이집,민간,폐지,1996-11-11,2017-02-27,운영,54,0,127.1208091,37.50657188
자연어린이집,민간,폐지,1996-10-14,2018-02-01,미운영,61,0,127.1343187,37.49714119
서울아산병원어린이집,직장,정상,1997-03-29,,미운영,276,204,127.10831088996906,37.52692528388122
우리어린이집,민간,폐지,2002-03-26,2019-03-01,운영,46,0,127.11555313589623,37.53109906569282
딩동댕장미어린이집,가정,정상,1998-06-20,,미운영,19,19,127.09930083155344,37.51981888983273
꼬마동네어린이집,민간,폐지,1997-01-10,2018-01-01,운영,32,0,127.1399625,37.50212651
현대어린이집,민간,폐지,1997-03-06,2022-03-01,미운영,34,0,127.1190166,37.52944707
캥거루어린이집,민간,폐지,2003-12-29,2023-04-17,미운영,41,0,127.1175424,37.52973611
달님어린이집,민간,폐지,2002-06-11,2020-08-01,미운영,25,0,127.0889258,37.50340275
작은천사어린이집,가정,폐지,2005-01-13,2017-05-31,미운영,19,0,127.1410754,37.49334119
동부영재어린이집,가정,정상,2007-01-15,,미운영,20,18,127.1261711,37.49359321
예꼬키즈어린이집,가정,정상,2004-10-29,,미운영,20,20,127.093213298,37.5075341602
고려서머힐어린이집,민간,폐지,2000-09-04,2025-11-03,운영,37,0,127.1336174,37.49197119
은별어린이집,민간,폐지,1999-06-30,2023-05-18,운영,32,0,127.1246694,37.4999832
그린영재어린이집,민간,폐지,1995-04-10,2012-03-07,,36,0,127.1243484,37.50238304
하하어린이집,민간,폐지,2006-08-10,2016-11-22,운영,36,0,127.1477786,37.5014506
석촌어린이집,민간,폐지,1996-04-25,2019-03-01,미운영,27,0,127.0943105,37.50471104
꽃동산어린이집,민간,폐지,1996-04-23,2015-07-01,운영,33,0,127.1279647,37.48998692
무지개어린이집,가정,정상,2004-05-19,,미운영,20,8,127.1292251319032,37.49469876939962
거원어린이집,민간,폐지,1998-07-28,2024-08-02,운영,156,0,127.1462928675852,37.49139379761029
이화어린이집,민간,폐지,2003-03-07,2016-09-01,미운영,23,0,127.145149,37.49996558
리틀거원어린이집,가정,폐지,1997-11-21,2018-01-31,미운영,19,0,127.1453086,37.48883777
혜윰어린이집,민간,폐지,1998-02-12,2016-02-01,운영,34,0,127.1462712,37.49139743
애솔어린이집,민간,폐지,1994-02-04,2015-02-16,운영,44,0,127.1445925,37.49431553
안데르센어린이집,민간,폐지,1997-06-25,2012-03-02,,31,0,127.1467339,37.49276768
꼬꼬마어린이집,민간,폐지,1998-03-27,2016-02-29,운영,53,0,127.1478436,37.49344157
꼬네상스어린이집,민간,폐지,2003-01-28,2015-08-01,운영,22,0,127.1234128,37.51102082
아이나라어린이집,가정,폐지,2002-12-13,2020-03-15,미운영,20,0,127.129548,37.50887663
신나는꼬마숲어린이집,가정,폐지,1998-08-06,2024-09-01,미운영,20,0,127.1163792,37.49616678
란키즈창의스쿨어린이집,민간,폐지,2004-02-17,2017-02-24,운영,95,0,127.1262674,37.48076016
장미어린이집,가정,폐지,1996-03-11,2022-03-01,미운영,19,0,127.0992514,37.51888273
석촌아기사랑어린이집,가정,폐지,1991-07-16,2018-04-01,미운영,20,0,127.099435,37.50557829
신나라어린이집,민간,폐지,1994-12-29,2022-03-01,운영,83,0,127.0896899,37.50343748
햇살마루어린이집,가정,폐지,1996-09-18,2021-03-01,미운영,17,0,127.1223553,37.4879135
꿈이크는어린이집,가정,정상,1993-02-05,,미운영,17,13,127.1149033,37.50929762
행복숲어린이집,민간,정상,2005-01-31,,운영,85,58,127.13541254479736,37.49447199375948
또랑또랑몬테소리어린이집,가정,폐지,2003-02-11,2018-11-12,미운영,20,0,127.1190325,37.51366976
피노키오그림나라어린이집,가정,폐지,1996-05-30,2023-07-13,미운영,20,0,127.1105179,37.50453955
가락종합사회복지관 방과후교실,법인·단체등,폐지,2001-11-01,2011-12-20,,20,0,127.1068668,37.49553299
소망어린이집,민간,폐지,2003-10-03,2022-03-01,운영,117,0,127.0933431,37.50539653
꼬마사랑어린이집,가정,폐지,2004-11-24,2019-11-26,미운영,19,0,127.1410754,37.49334119
예림어린이집,가정,폐지,2004-11-17,2020-08-18,미운영,20,0,127.1258608,37.48567963
예담어린이집,민간,폐지,1998-04-09,2017-10-27,운영,49,0,127.134554,37.5049794
성심교회방과후어린이집,법인·단체등,폐지,2002-07-03,2017-05-31,미운영,20,0,127.1027231,37.49913915
키즈달님 어린이집,민간,폐지,2002-09-05,2021-02-28,미운영,39,0,127.0883017,37.50282216
햇님어린이집,민간,정상,2006-11-07,,미운영,49,8,127.0897159,37.50223117
키즈어린이집,가정,폐지,2007-08-07,2020-05-15,미운영,17,0,127.1117528,37.50341441
베이비케어어린이집,가정,폐지,2001-09-13,2015-07-03,미운영,20,0,127.1145076,37.51310971
예쁜어린이집,가정,폐지,1998-11-11,2020-03-02,미운영,20,0,127.10397765229764,37.518521025212216
티움어린이집,민간,폐지,2006-12-13,2012-03-31,,68,0,127.1152479,37.50108619
아이뜰어린이집,가정,폐지,2007-01-30,2023-03-03,미운영,17,0,127.1013232,37.50496644
레이크어린이집,가정,폐지,2007-02-09,2015-11-30,미운영,20,0,127.0946742,37.50850276
동현교회방과후어린이집,법인·단체등,폐지,2007-03-02,2017-11-22,운영,20,0,127.1085505,37.51428943
뉴한가람어린이집,민간,정상,2007-03-05,,운영,89,56,127.1463469,37.49964986
에이피엠어린이집,가정,폐지,2007-03-15,2015-10-14,미운영,14,0,127.117746,37.52724533
세종어린이집,가정,폐지,2007-03-30,2012-06-19,미운영,19,0,127.0929194,37.50003742
잠실아이사랑어린이집,가정,폐지,2006-07-03,2023-11-02,미운영,20,0,127.093213298,37.5075341602
브니엘어린이집,민간,정상,2007-03-12,,미운영,26,26,127.11702367029405,37.506317788887166
가락아이뜰어린이집,민간,폐지,2007-06-05,2020-02-01,운영,72,0,127.124986,37.49194091
사랑나무어린이집,가정,폐지,2007-06-01,2022-03-01,미운영,20,0,127.12264671363232,37.51273624391958
행복한어린이집,국공립,정상,2007-05-31,,미운영,98,76,127.1097031,37.50591833
리틀썬어린이집,민간,폐지,2007-07-13,2015-08-21,운영,56,0,127.1173996,37.49392808
부렴어린이집,민간,폐지,2007-07-27,2022-06-30,운영,75,0,127.0790613,37.50587984
해맑음몬테소리어린이집,민간,정상,2007-09-07,,미운영,35,26,127.0946742,37.50850276
새움어린이집,민간,폐지,2007-09-10,2013-02-28,운영,106,0,127.1285596,37.50351076
뽀로롱어린이집,민간,정상,2007-09-21,,운영,81,43,127.1522884,37.49799595
반디어린이집,가정,폐지,2007-05-16,2024-03-02,미운영,20,0,127.0946742,37.50850276
블루밍키즈어린이집,가정,폐지,2007-12-03,2018-09-03,미운영,19,0,127.1337269705718,37.4801442917062
노브랜드노블베이비어린이집,직장,정상,2007-12-06,,미운영,77,47,127.1316104878457,37.49303107620247
해솔어린이집,민간,폐지,2007-12-24,2018-02-28,미운영,36,0,127.0994533,37.49831053
아남어린이집,가정,폐지,2008-01-14,2023-03-02,미운영,17,0,127.1461905,37.50056781
키즈맘어린이집,가정,폐지,2008-02-15,2018-07-13,미운영,20,0,127.1306649,37.47907788
프라임어린이집,가정,폐지,2008-02-15,2022-03-11,미운영,20,0,127.1304963273206,37.47853915299677
트리지움어린이집,가정,폐지,2007-12-06,2022-02-28,미운영,16,0,127.09320421405124,37.50750533523265
모아어린이집,민간,폐지,2008-03-26,2024-10-01,운영,31,0,127.1484892,37.50111602
이레뜰어린이집,가정,정상,2008-03-20,,미운영,20,19,127.10293728427727,37.518748989224726
다해어린이집,민간,정상,2008-03-28,,미운영,73,69,127.089558,37.50983303
레몬어린이집,가정,폐지,2008-04-25,2015-12-04,미운영,19,0,127.089558,37.50983303
요엘행복한어린이집,민간,정상,2008-05-01,,운영,65,65,127.146349,37.49161424
꼬마숲리틀두레어린이집,가정,폐지,2008-07-08,2019-03-01,미운영,17,0,127.11672605946796,37.531631304725884
풀잎어린이집,가정,정상,2008-07-10,,미운영,20,20,127.14899239516735,37.49415200871554
신아어린이집,민간,폐지,2008-08-14,2017-01-21,운영,23,0,127.1191994,37.49782686
하은어린이집,민간,폐지,2008-08-12,2023-04-14,미운영,26,0,127.1322581,37.48698467
송파사임당어린이집,민간,정상,2008-08-27,,미운영,24,20,127.1254969,37.48498313
성신어린이집,민간,정상,2008-09-01,,미운영,34,17,127.1287262398058,37.47810635792704
사랑의샘 어린이집,가정,폐지,2008-09-17,2015-03-02,미운영,16,0,127.129957,37.48006113
푸른어린이집,국공립,정상,2008-10-01,,미운영,65,56,127.0905220355506,37.51360091263889
로뎀나무어린이집,가정,폐지,2008-10-02,2023-03-15,미운영,20,0,127.1320315613804,37.48363264989809
새생명 어린이집,민간,폐지,2008-10-09,2019-05-17,운영,69,0,127.1410754,37.49334119
예쁜별어린이집,가정,폐지,2008-10-27,2017-04-20,미운영,20,0,127.1322581,37.48698467
잠실어린이집,국공립,정상,2008-09-10,,미운영,159,137,127.1050557563165,37.52100864068806
